Gene	TPM	Tissue	Source
BRCA1	1.2051	adipose_subcutaneous	GTEx.v10
BRCA1	1.77907	adipose_subcutaneous	GTEx.v10
BRCA1	1.27133	adipose_subcutaneous	GTEx.v10
BRCA1	1.08378	adipose_subcutaneous	GTEx.v10
BRCA1	1.03907	adipose_subcutaneous	GTEx.v10
BRCA1	0.874403	adipose_subcutaneous	GTEx.v10
BRCA1	0.539978	adipose_subcutaneous	GTEx.v10
BRCA1	1.66357	adipose_subcutaneous	GTEx.v10
BRCA1	1.1522	adipose_subcutaneous	GTEx.v10
BRCA1	2.10256	adipose_subcutaneous	GTEx.v10
BRCA1	2.29816	adipose_subcutaneous	GTEx.v10
BRCA1	1.99481	adipose_subcutaneous	GTEx.v10
BRCA1	1.48754	adipose_subcutaneous	GTEx.v10
BRCA1	1.54339	adipose_subcutaneous	GTEx.v10
BRCA1	0.962213	adipose_subcutaneous	GTEx.v10
BRCA1	1.00111	adipose_subcutaneous	GTEx.v10
BRCA1	1.40143	adipose_subcutaneous	GTEx.v10
BRCA1	1.30223	adipose_subcutaneous	GTEx.v10
BRCA1	1.30027	adipose_subcutaneous	GTEx.v10
BRCA1	1.07261	adipose_subcutaneous	GTEx.v10
BRCA1	1.41369	adipose_subcutaneous	GTEx.v10
BRCA1	0.937514	adipose_subcutaneous	GTEx.v10
BRCA1	0.54712	adipose_subcutaneous	GTEx.v10
BRCA1	1.08144	adipose_subcutaneous	GTEx.v10
BRCA1	1.96596	adipose_subcutaneous	GTEx.v10
BRCA1	1.67014	adipose_subcutaneous	GTEx.v10
BRCA1	1.42832	adipose_subcutaneous	GTEx.v10
BRCA1	2.0897	adipose_subcutaneous	GTEx.v10
BRCA1	2.6542	adipose_subcutaneous	GTEx.v10
BRCA1	0.999954	adipose_subcutaneous	GTEx.v10
BRCA1	1.31318	adipose_subcutaneous	GTEx.v10
BRCA1	2.16684	adipose_subcutaneous	GTEx.v10
BRCA1	1.47716	adipose_subcutaneous	GTEx.v10
BRCA1	1.62496	adipose_subcutaneous	GTEx.v10
BRCA1	1.45225	adipose_subcutaneous	GTEx.v10
BRCA1	0.859706	adipose_subcutaneous	GTEx.v10
BRCA1	1.56728	adipose_subcutaneous	GTEx.v10
BRCA1	0.214048	adipose_subcutaneous	GTEx.v10
BRCA1	1.8417	adipose_subcutaneous	GTEx.v10
BRCA1	1.11799	adipose_subcutaneous	GTEx.v10
BRCA1	1.32293	adipose_subcutaneous	GTEx.v10
BRCA1	3.2147	adipose_subcutaneous	GTEx.v10
BRCA1	1.54284	adipose_subcutaneous	GTEx.v10
BRCA1	2.55744	adipose_subcutaneous	GTEx.v10
BRCA1	2.1216	adipose_subcutaneous	GTEx.v10
BRCA1	1.76382	adipose_subcutaneous	GTEx.v10
BRCA1	1.30253	adipose_subcutaneous	GTEx.v10
BRCA1	0.903556	adipose_subcutaneous	GTEx.v10
BRCA1	1.55249	adipose_subcutaneous	GTEx.v10
BRCA1	1.29528	adipose_subcutaneous	GTEx.v10
BRCA1	2.41262	adipose_subcutaneous	GTEx.v10
BRCA1	1.11882	adipose_subcutaneous	GTEx.v10
BRCA1	2.52722	adipose_subcutaneous	GTEx.v10
BRCA1	1.40825	adipose_subcutaneous	GTEx.v10
BRCA1	1.52458	adipose_subcutaneous	GTEx.v10
BRCA1	0.978053	adipose_subcutaneous	GTEx.v10
BRCA1	0.95133	adipose_subcutaneous	GTEx.v10
BRCA1	3.28806	adipose_subcutaneous	GTEx.v10
BRCA1	2.56231	adipose_subcutaneous	GTEx.v10
BRCA1	2.88664	adipose_subcutaneous	GTEx.v10
BRCA1	0.478019	adipose_subcutaneous	GTEx.v10
BRCA1	1.48326	adipose_subcutaneous	GTEx.v10
BRCA1	1.67533	adipose_subcutaneous	GTEx.v10
BRCA1	2.5291	adipose_subcutaneous	GTEx.v10
BRCA1	1.12392	adipose_subcutaneous	GTEx.v10
BRCA1	2.33001	adipose_subcutaneous	GTEx.v10
BRCA1	2.8289	adipose_subcutaneous	GTEx.v10
BRCA1	1.69218	adipose_subcutaneous	GTEx.v10
BRCA1	1.22218	adipose_subcutaneous	GTEx.v10
BRCA1	2.86598	adipose_subcutaneous	GTEx.v10
BRCA1	4.12431	adipose_subcutaneous	GTEx.v10
BRCA1	1.85602	adipose_subcutaneous	GTEx.v10
BRCA1	1.25755	adipose_subcutaneous	GTEx.v10
BRCA1	1.36337	adipose_subcutaneous	GTEx.v10
BRCA1	2.54856	adipose_subcutaneous	GTEx.v10
BRCA1	2.14128	adipose_subcutaneous	GTEx.v10
BRCA1	0.974683	adipose_subcutaneous	GTEx.v10
BRCA1	3.74928	adipose_subcutaneous	GTEx.v10
BRCA1	2.02794	adipose_subcutaneous	GTEx.v10
BRCA1	2.71273	adipose_subcutaneous	GTEx.v10
BRCA1	1.32919	adipose_subcutaneous	GTEx.v10
BRCA1	1.45863	adipose_subcutaneous	GTEx.v10
BRCA1	1.04829	adipose_subcutaneous	GTEx.v10
BRCA1	2.80909	adipose_subcutaneous	GTEx.v10
BRCA1	2.12149	adipose_subcutaneous	GTEx.v10
BRCA1	2.27603	adipose_subcutaneous	GTEx.v10
BRCA1	1.07202	adipose_subcutaneous	GTEx.v10
BRCA1	2.05667	adipose_subcutaneous	GTEx.v10
BRCA1	1.7684	adipose_subcutaneous	GTEx.v10
BRCA1	1.25377	adipose_subcutaneous	GTEx.v10
BRCA1	1.90089	adipose_subcutaneous	GTEx.v10
BRCA1	2.08678	adipose_subcutaneous	GTEx.v10
BRCA1	3.49212	adipose_subcutaneous	GTEx.v10
BRCA1	1.44909	adipose_subcutaneous	GTEx.v10
BRCA1	1.80322	adipose_subcutaneous	GTEx.v10
BRCA1	3.34285	adipose_subcutaneous	GTEx.v10
BRCA1	0.577667	adipose_subcutaneous	GTEx.v10
BRCA1	1.72682	adipose_subcutaneous	GTEx.v10
BRCA1	0.930396	adipose_subcutaneous	GTEx.v10
BRCA1	1.36427	adipose_subcutaneous	GTEx.v10
BRCA1	1.64307	adipose_subcutaneous	GTEx.v10
BRCA1	0.922782	adipose_subcutaneous	GTEx.v10
BRCA1	2.66597	adipose_subcutaneous	GTEx.v10
BRCA1	2.90847	adipose_subcutaneous	GTEx.v10
BRCA1	2.11291	adipose_subcutaneous	GTEx.v10
BRCA1	1.05378	adipose_subcutaneous	GTEx.v10
BRCA1	2.10193	adipose_subcutaneous	GTEx.v10
BRCA1	1.73382	adipose_subcutaneous	GTEx.v10
BRCA1	0.948166	adipose_subcutaneous	GTEx.v10
BRCA1	1.31564	adipose_subcutaneous	GTEx.v10
BRCA1	1.58561	adipose_subcutaneous	GTEx.v10
BRCA1	2.78577	adipose_subcutaneous	GTEx.v10
BRCA1	1.14929	adipose_subcutaneous	GTEx.v10
BRCA1	0.782461	adipose_subcutaneous	GTEx.v10
BRCA1	2.21543	adipose_subcutaneous	GTEx.v10
BRCA1	1.10595	adipose_subcutaneous	GTEx.v10
BRCA1	1.87018	adipose_subcutaneous	GTEx.v10
BRCA1	1.03268	adipose_subcutaneous	GTEx.v10
BRCA1	2.73363	adipose_subcutaneous	GTEx.v10
BRCA1	1.36766	adipose_subcutaneous	GTEx.v10
BRCA1	1.70128	adipose_subcutaneous	GTEx.v10
BRCA1	1.43307	adipose_subcutaneous	GTEx.v10
BRCA1	1.17325	adipose_subcutaneous	GTEx.v10
BRCA1	0.663488	adipose_subcutaneous	GTEx.v10
BRCA1	1.94143	adipose_subcutaneous	GTEx.v10
BRCA1	1.7132	adipose_subcutaneous	GTEx.v10
BRCA1	1.22419	adipose_subcutaneous	GTEx.v10
BRCA1	1.31598	adipose_subcutaneous	GTEx.v10
BRCA1	0.564277	adipose_subcutaneous	GTEx.v10
BRCA1	1.63894	adipose_subcutaneous	GTEx.v10
BRCA1	1.41397	adipose_subcutaneous	GTEx.v10
BRCA1	0.806568	adipose_subcutaneous	GTEx.v10
BRCA1	2.3675	adipose_subcutaneous	GTEx.v10
BRCA1	1.1409	adipose_subcutaneous	GTEx.v10
BRCA1	1.92924	adipose_subcutaneous	GTEx.v10
BRCA1	1.79973	adipose_subcutaneous	GTEx.v10
BRCA1	0.889993	adipose_subcutaneous	GTEx.v10
BRCA1	3.14317	adipose_subcutaneous	GTEx.v10
BRCA1	1.03386	adipose_subcutaneous	GTEx.v10
BRCA1	0.954196	adipose_subcutaneous	GTEx.v10
BRCA1	2.4188	adipose_subcutaneous	GTEx.v10
BRCA1	3.17425	adipose_subcutaneous	GTEx.v10
BRCA1	2.3249	adipose_subcutaneous	GTEx.v10
BRCA1	0.728894	adipose_subcutaneous	GTEx.v10
BRCA1	1.58429	adipose_subcutaneous	GTEx.v10
BRCA1	1.3438	adipose_subcutaneous	GTEx.v10
BRCA1	0.441403	adipose_subcutaneous	GTEx.v10
BRCA1	1.30277	adipose_subcutaneous	GTEx.v10
BRCA1	0.710819	adipose_subcutaneous	GTEx.v10
BRCA1	1.40737	adipose_subcutaneous	GTEx.v10
BRCA1	0.628083	adipose_subcutaneous	GTEx.v10
BRCA1	0.542878	adipose_subcutaneous	GTEx.v10
BRCA1	2.34941	adipose_subcutaneous	GTEx.v10
BRCA1	2.3197	adipose_subcutaneous	GTEx.v10
BRCA1	0.478447	adipose_subcutaneous	GTEx.v10
BRCA1	1.00771	adipose_subcutaneous	GTEx.v10
BRCA1	0.691428	adipose_subcutaneous	GTEx.v10
BRCA1	0.786517	adipose_subcutaneous	GTEx.v10
BRCA1	1.54233	adipose_subcutaneous	GTEx.v10
BRCA1	1.62575	adipose_subcutaneous	GTEx.v10
BRCA1	0.878284	adipose_subcutaneous	GTEx.v10
BRCA1	0.711362	adipose_subcutaneous	GTEx.v10
BRCA1	1.56959	adipose_subcutaneous	GTEx.v10
BRCA1	3.14202	adipose_subcutaneous	GTEx.v10
BRCA1	1.65431	adipose_subcutaneous	GTEx.v10
BRCA1	2.61822	adipose_subcutaneous	GTEx.v10
BRCA1	1.41709	adipose_subcutaneous	GTEx.v10
BRCA1	0.772906	adipose_subcutaneous	GTEx.v10
BRCA1	1.22312	adipose_subcutaneous	GTEx.v10
BRCA1	2.79639	adipose_subcutaneous	GTEx.v10
BRCA1	1.58305	adipose_subcutaneous	GTEx.v10
BRCA1	1.404	adipose_subcutaneous	GTEx.v10
BRCA1	0.936105	adipose_subcutaneous	GTEx.v10
BRCA1	1.14822	adipose_subcutaneous	GTEx.v10
BRCA1	0.752748	adipose_subcutaneous	GTEx.v10
BRCA1	2.57885	adipose_subcutaneous	GTEx.v10
BRCA1	1.1787	adipose_subcutaneous	GTEx.v10
BRCA1	1.11709	adipose_subcutaneous	GTEx.v10
BRCA1	1.64085	adipose_subcutaneous	GTEx.v10
BRCA1	0.757193	adipose_subcutaneous	GTEx.v10
BRCA1	2.54847	adipose_subcutaneous	GTEx.v10
BRCA1	0.87406	adipose_subcutaneous	GTEx.v10
BRCA1	2.29946	adipose_subcutaneous	GTEx.v10
BRCA1	1.38945	adipose_subcutaneous	GTEx.v10
BRCA1	0.73319	adipose_subcutaneous	GTEx.v10
BRCA1	0.708181	adipose_subcutaneous	GTEx.v10
BRCA1	0.464811	adipose_subcutaneous	GTEx.v10
BRCA1	1.17939	adipose_subcutaneous	GTEx.v10
BRCA1	1.44713	adipose_subcutaneous	GTEx.v10
BRCA1	1.29986	adipose_subcutaneous	GTEx.v10
BRCA1	1.82114	adipose_subcutaneous	GTEx.v10
BRCA1	1.07819	adipose_subcutaneous	GTEx.v10
BRCA1	1.79627	adipose_subcutaneous	GTEx.v10
BRCA1	1.53758	adipose_subcutaneous	GTEx.v10
BRCA1	1.75614	adipose_subcutaneous	GTEx.v10
BRCA1	1.6214	adipose_subcutaneous	GTEx.v10
BRCA1	0.689882	adipose_subcutaneous	GTEx.v10
BRCA1	1.90337	adipose_subcutaneous	GTEx.v10
BRCA1	0.733663	adipose_subcutaneous	GTEx.v10
BRCA1	2.70318	adipose_subcutaneous	GTEx.v10
BRCA1	2.10564	adipose_subcutaneous	GTEx.v10
BRCA1	1.79624	adipose_subcutaneous	GTEx.v10
BRCA1	0.732615	adipose_subcutaneous	GTEx.v10
BRCA1	2.11832	adipose_subcutaneous	GTEx.v10
BRCA1	2.1182	adipose_subcutaneous	GTEx.v10
BRCA1	1.9981	adipose_subcutaneous	GTEx.v10
BRCA1	1.19617	adipose_subcutaneous	GTEx.v10
BRCA1	2.02114	adipose_subcutaneous	GTEx.v10
BRCA1	1.24763	adipose_subcutaneous	GTEx.v10
BRCA1	1.13463	adipose_subcutaneous	GTEx.v10
BRCA1	1.51663	adipose_subcutaneous	GTEx.v10
BRCA1	2.52178	adipose_subcutaneous	GTEx.v10
BRCA1	1.65629	adipose_subcutaneous	GTEx.v10
BRCA1	0.877512	adipose_subcutaneous	GTEx.v10
BRCA1	1.49042	adipose_subcutaneous	GTEx.v10
BRCA1	0.707921	adipose_subcutaneous	GTEx.v10
BRCA1	1.08907	adipose_subcutaneous	GTEx.v10
BRCA1	2.0445	adipose_subcutaneous	GTEx.v10
BRCA1	1.8672	adipose_subcutaneous	GTEx.v10
BRCA1	1.22466	adipose_subcutaneous	GTEx.v10
BRCA1	1.23845	adipose_subcutaneous	GTEx.v10
BRCA1	1.25469	adipose_subcutaneous	GTEx.v10
BRCA1	1.00932	adipose_subcutaneous	GTEx.v10
BRCA1	1.00756	adipose_subcutaneous	GTEx.v10
BRCA1	0.889293	adipose_subcutaneous	GTEx.v10
BRCA1	0.855873	adipose_subcutaneous	GTEx.v10
BRCA1	0.833157	adipose_subcutaneous	GTEx.v10
BRCA1	1.28372	adipose_subcutaneous	GTEx.v10
BRCA1	1.42964	adipose_subcutaneous	GTEx.v10
BRCA1	1.75537	adipose_subcutaneous	GTEx.v10
BRCA1	2.27176	adipose_subcutaneous	GTEx.v10
BRCA1	0.782913	adipose_subcutaneous	GTEx.v10
BRCA1	1.70684	adipose_subcutaneous	GTEx.v10
BRCA1	1.74405	adipose_subcutaneous	GTEx.v10
BRCA1	1.47072	adipose_subcutaneous	GTEx.v10
BRCA1	1.09353	adipose_subcutaneous	GTEx.v10
BRCA1	1.02572	adipose_subcutaneous	GTEx.v10
BRCA1	1.49663	adipose_subcutaneous	GTEx.v10
BRCA1	2.09876	adipose_subcutaneous	GTEx.v10
BRCA1	0.852926	adipose_subcutaneous	GTEx.v10
BRCA1	1.02694	adipose_subcutaneous	GTEx.v10
BRCA1	1.86905	adipose_subcutaneous	GTEx.v10
BRCA1	1.09724	adipose_subcutaneous	GTEx.v10
BRCA1	0.392989	adipose_subcutaneous	GTEx.v10
BRCA1	1.98039	adipose_subcutaneous	GTEx.v10
BRCA1	0.906128	adipose_subcutaneous	GTEx.v10
BRCA1	1.06634	adipose_subcutaneous	GTEx.v10
BRCA1	1.02152	adipose_subcutaneous	GTEx.v10
BRCA1	1.06742	adipose_subcutaneous	GTEx.v10
BRCA1	1.47756	adipose_subcutaneous	GTEx.v10
BRCA1	0.876858	adipose_visceral_omentum	GTEx.v10
BRCA1	0.966266	adipose_visceral_omentum	GTEx.v10
BRCA1	0.668248	adipose_visceral_omentum	GTEx.v10
BRCA1	0.562793	adipose_visceral_omentum	GTEx.v10
BRCA1	1.86975	adipose_visceral_omentum	GTEx.v10
BRCA1	0.991308	adipose_visceral_omentum	GTEx.v10
BRCA1	1.52104	adipose_visceral_omentum	GTEx.v10
BRCA1	1.76556	adipose_visceral_omentum	GTEx.v10
BRCA1	1.02635	adipose_visceral_omentum	GTEx.v10
BRCA1	0.744996	adipose_visceral_omentum	GTEx.v10
BRCA1	1.28017	adipose_visceral_omentum	GTEx.v10
BRCA1	0.785908	adipose_visceral_omentum	GTEx.v10
BRCA1	0.850931	adipose_visceral_omentum	GTEx.v10
BRCA1	0.8643	adipose_visceral_omentum	GTEx.v10
BRCA1	0.725742	adipose_visceral_omentum	GTEx.v10
BRCA1	1.28975	adipose_visceral_omentum	GTEx.v10
BRCA1	0.988786	adipose_visceral_omentum	GTEx.v10
BRCA1	0.979336	adipose_visceral_omentum	GTEx.v10
BRCA1	0.519896	adipose_visceral_omentum	GTEx.v10
BRCA1	1.29269	adipose_visceral_omentum	GTEx.v10
BRCA1	1.14715	adipose_visceral_omentum	GTEx.v10
BRCA1	1.35067	adipose_visceral_omentum	GTEx.v10
BRCA1	1.32822	adipose_visceral_omentum	GTEx.v10
BRCA1	1.46914	adipose_visceral_omentum	GTEx.v10
BRCA1	0.984715	adipose_visceral_omentum	GTEx.v10
BRCA1	2.4847	adipose_visceral_omentum	GTEx.v10
BRCA1	0.451706	adipose_visceral_omentum	GTEx.v10
BRCA1	2.19459	adipose_visceral_omentum	GTEx.v10
BRCA1	1.06436	adipose_visceral_omentum	GTEx.v10
BRCA1	0.718057	adipose_visceral_omentum	GTEx.v10
BRCA1	0.380659	adipose_visceral_omentum	GTEx.v10
BRCA1	0.939459	adipose_visceral_omentum	GTEx.v10
BRCA1	1.69205	adipose_visceral_omentum	GTEx.v10
BRCA1	2.11986	adipose_visceral_omentum	GTEx.v10
BRCA1	1.21969	adipose_visceral_omentum	GTEx.v10
BRCA1	0.583994	adipose_visceral_omentum	GTEx.v10
BRCA1	0.935416	adipose_visceral_omentum	GTEx.v10
BRCA1	1.07553	adipose_visceral_omentum	GTEx.v10
BRCA1	0.293883	adipose_visceral_omentum	GTEx.v10
BRCA1	0.444105	adipose_visceral_omentum	GTEx.v10
BRCA1	0.902337	adipose_visceral_omentum	GTEx.v10
BRCA1	0.849729	adipose_visceral_omentum	GTEx.v10
BRCA1	0.931483	adipose_visceral_omentum	GTEx.v10
BRCA1	1.26191	adipose_visceral_omentum	GTEx.v10
BRCA1	0.568163	adipose_visceral_omentum	GTEx.v10
BRCA1	1.42469	adipose_visceral_omentum	GTEx.v10
BRCA1	1.09186	adipose_visceral_omentum	GTEx.v10
BRCA1	1.18906	adipose_visceral_omentum	GTEx.v10
BRCA1	1.31275	adipose_visceral_omentum	GTEx.v10
BRCA1	1.10486	adipose_visceral_omentum	GTEx.v10
BRCA1	0.712544	adipose_visceral_omentum	GTEx.v10
BRCA1	2.08791	adipose_visceral_omentum	GTEx.v10
BRCA1	0.868347	adipose_visceral_omentum	GTEx.v10
BRCA1	1.10982	adipose_visceral_omentum	GTEx.v10
BRCA1	0.922442	adipose_visceral_omentum	GTEx.v10
BRCA1	1.71096	adipose_visceral_omentum	GTEx.v10
BRCA1	1.53471	adipose_visceral_omentum	GTEx.v10
BRCA1	0.685292	adipose_visceral_omentum	GTEx.v10
BRCA1	0.976773	adipose_visceral_omentum	GTEx.v10
BRCA1	1.41029	adipose_visceral_omentum	GTEx.v10
BRCA1	0.957725	adipose_visceral_omentum	GTEx.v10
BRCA1	2.72558	adipose_visceral_omentum	GTEx.v10
BRCA1	1.41668	adipose_visceral_omentum	GTEx.v10
BRCA1	0.724353	adipose_visceral_omentum	GTEx.v10
BRCA1	0.4692	adipose_visceral_omentum	GTEx.v10
BRCA1	0.388769	adipose_visceral_omentum	GTEx.v10
BRCA1	0.757963	adipose_visceral_omentum	GTEx.v10
BRCA1	0.690312	adipose_visceral_omentum	GTEx.v10
BRCA1	1.97718	adipose_visceral_omentum	GTEx.v10
BRCA1	0.292539	adipose_visceral_omentum	GTEx.v10
BRCA1	1.75336	adipose_visceral_omentum	GTEx.v10
BRCA1	0.609138	adipose_visceral_omentum	GTEx.v10
BRCA1	1.10881	adipose_visceral_omentum	GTEx.v10
BRCA1	1.43781	adipose_visceral_omentum	GTEx.v10
BRCA1	0.603855	adipose_visceral_omentum	GTEx.v10
BRCA1	0.663232	adipose_visceral_omentum	GTEx.v10
BRCA1	0.724771	adipose_visceral_omentum	GTEx.v10
BRCA1	2.72397	adipose_visceral_omentum	GTEx.v10
BRCA1	1.00127	adipose_visceral_omentum	GTEx.v10
BRCA1	0.992653	adipose_visceral_omentum	GTEx.v10
BRCA1	0.610513	adipose_visceral_omentum	GTEx.v10
BRCA1	2.03157	adipose_visceral_omentum	GTEx.v10
BRCA1	1.26319	adipose_visceral_omentum	GTEx.v10
BRCA1	1.92325	adipose_visceral_omentum	GTEx.v10
BRCA1	1.17498	adipose_visceral_omentum	GTEx.v10
BRCA1	2.04695	adipose_visceral_omentum	GTEx.v10
BRCA1	0.637261	adipose_visceral_omentum	GTEx.v10
BRCA1	1.53532	adipose_visceral_omentum	GTEx.v10
BRCA1	1.2272	adipose_visceral_omentum	GTEx.v10
BRCA1	1.63548	adipose_visceral_omentum	GTEx.v10
BRCA1	1.55405	adipose_visceral_omentum	GTEx.v10
BRCA1	1.41359	adipose_visceral_omentum	GTEx.v10
BRCA1	0.723537	adipose_visceral_omentum	GTEx.v10
BRCA1	1.30455	adipose_visceral_omentum	GTEx.v10
BRCA1	0.733367	adipose_visceral_omentum	GTEx.v10
BRCA1	1.40942	adipose_visceral_omentum	GTEx.v10
BRCA1	0.741951	adipose_visceral_omentum	GTEx.v10
BRCA1	0.642304	adipose_visceral_omentum	GTEx.v10
BRCA1	1.21308	adipose_visceral_omentum	GTEx.v10
BRCA1	0.860477	adipose_visceral_omentum	GTEx.v10
BRCA1	1.55131	adipose_visceral_omentum	GTEx.v10
BRCA1	1.25917	adipose_visceral_omentum	GTEx.v10
BRCA1	1.30012	adipose_visceral_omentum	GTEx.v10
BRCA1	1.19666	adipose_visceral_omentum	GTEx.v10
BRCA1	1.17458	adipose_visceral_omentum	GTEx.v10
BRCA1	2.47282	adipose_visceral_omentum	GTEx.v10
BRCA1	1.63915	adipose_visceral_omentum	GTEx.v10
BRCA1	0.911814	adipose_visceral_omentum	GTEx.v10
BRCA1	0.218309	adipose_visceral_omentum	GTEx.v10
BRCA1	1.01131	adipose_visceral_omentum	GTEx.v10
BRCA1	0.539725	adipose_visceral_omentum	GTEx.v10
BRCA1	0.985849	adipose_visceral_omentum	GTEx.v10
BRCA1	0.688325	adipose_visceral_omentum	GTEx.v10
BRCA1	0.75289	adipose_visceral_omentum	GTEx.v10
BRCA1	1.97168	adipose_visceral_omentum	GTEx.v10
BRCA1	0.990566	adipose_visceral_omentum	GTEx.v10
BRCA1	1.0033	adipose_visceral_omentum	GTEx.v10
BRCA1	1.22162	adipose_visceral_omentum	GTEx.v10
BRCA1	0.895336	adipose_visceral_omentum	GTEx.v10
BRCA1	1.40976	adipose_visceral_omentum	GTEx.v10
BRCA1	0.853322	adipose_visceral_omentum	GTEx.v10
BRCA1	1.0896	adipose_visceral_omentum	GTEx.v10
BRCA1	1.53576	adipose_visceral_omentum	GTEx.v10
BRCA1	1.58727	adipose_visceral_omentum	GTEx.v10
BRCA1	0.324814	adipose_visceral_omentum	GTEx.v10
BRCA1	0.544284	adipose_visceral_omentum	GTEx.v10
BRCA1	1.58687	adipose_visceral_omentum	GTEx.v10
BRCA1	1.45252	adipose_visceral_omentum	GTEx.v10
BRCA1	0.658558	adipose_visceral_omentum	GTEx.v10
BRCA1	1.8795	adipose_visceral_omentum	GTEx.v10
BRCA1	0.646369	adipose_visceral_omentum	GTEx.v10
BRCA1	0.678497	adipose_visceral_omentum	GTEx.v10
BRCA1	1.00593	adipose_visceral_omentum	GTEx.v10
BRCA1	1.23585	adipose_visceral_omentum	GTEx.v10
BRCA1	2.68917	adipose_visceral_omentum	GTEx.v10
BRCA1	1.06103	adipose_visceral_omentum	GTEx.v10
BRCA1	0.651191	adipose_visceral_omentum	GTEx.v10
BRCA1	0.777644	adipose_visceral_omentum	GTEx.v10
BRCA1	1.61839	adipose_visceral_omentum	GTEx.v10
BRCA1	1.04354	adipose_visceral_omentum	GTEx.v10
BRCA1	1.48808	adipose_visceral_omentum	GTEx.v10
BRCA1	0.995191	adipose_visceral_omentum	GTEx.v10
BRCA1	0.950436	adipose_visceral_omentum	GTEx.v10
BRCA1	0.985662	adipose_visceral_omentum	GTEx.v10
BRCA1	1.71905	adipose_visceral_omentum	GTEx.v10
BRCA1	0.92582	adipose_visceral_omentum	GTEx.v10
BRCA1	1.041	adipose_visceral_omentum	GTEx.v10
BRCA1	0.783085	adipose_visceral_omentum	GTEx.v10
BRCA1	1.40048	adipose_visceral_omentum	GTEx.v10
BRCA1	0.774309	adipose_visceral_omentum	GTEx.v10
BRCA1	1.24393	adipose_visceral_omentum	GTEx.v10
BRCA1	0.889949	adipose_visceral_omentum	GTEx.v10
BRCA1	1.07427	adipose_visceral_omentum	GTEx.v10
BRCA1	0.269743	adipose_visceral_omentum	GTEx.v10
BRCA1	1.193	adipose_visceral_omentum	GTEx.v10
BRCA1	3.61742	adipose_visceral_omentum	GTEx.v10
BRCA1	1.02375	adipose_visceral_omentum	GTEx.v10
BRCA1	0.656171	adipose_visceral_omentum	GTEx.v10
BRCA1	0.390824	adipose_visceral_omentum	GTEx.v10
BRCA1	1.34877	adipose_visceral_omentum	GTEx.v10
BRCA1	1.08014	adipose_visceral_omentum	GTEx.v10
BRCA1	1.1198	adipose_visceral_omentum	GTEx.v10
BRCA1	0.960917	adipose_visceral_omentum	GTEx.v10
BRCA1	0.79596	adipose_visceral_omentum	GTEx.v10
BRCA1	0.990856	adipose_visceral_omentum	GTEx.v10
BRCA1	0.726762	adipose_visceral_omentum	GTEx.v10
BRCA1	1.70856	adipose_visceral_omentum	GTEx.v10
BRCA1	1.02957	adipose_visceral_omentum	GTEx.v10
BRCA1	0.483824	adipose_visceral_omentum	GTEx.v10
BRCA1	0.643405	adipose_visceral_omentum	GTEx.v10
BRCA1	1.72071	adipose_visceral_omentum	GTEx.v10
BRCA1	0.623853	adipose_visceral_omentum	GTEx.v10
BRCA1	0.460198	adipose_visceral_omentum	GTEx.v10
BRCA1	0.834788	adipose_visceral_omentum	GTEx.v10
BRCA1	0.484398	adipose_visceral_omentum	GTEx.v10
BRCA1	0.29845	adipose_visceral_omentum	GTEx.v10
BRCA1	0.777878	adipose_visceral_omentum	GTEx.v10
BRCA1	1.56707	adipose_visceral_omentum	GTEx.v10
BRCA1	1.11308	adipose_visceral_omentum	GTEx.v10
BRCA1	2.19505	adipose_visceral_omentum	GTEx.v10
BRCA1	1.01137	adipose_visceral_omentum	GTEx.v10
BRCA1	1.42106	adipose_visceral_omentum	GTEx.v10
BRCA1	1.09181	adipose_visceral_omentum	GTEx.v10
BRCA1	0.493739	adipose_visceral_omentum	GTEx.v10
BRCA1	1.42947	adipose_visceral_omentum	GTEx.v10
BRCA1	2.02605	adipose_visceral_omentum	GTEx.v10
BRCA1	2.09068	adipose_visceral_omentum	GTEx.v10
BRCA1	1.37602	adipose_visceral_omentum	GTEx.v10
BRCA1	1.30595	adipose_visceral_omentum	GTEx.v10
BRCA1	0.754192	adipose_visceral_omentum	GTEx.v10
BRCA1	1.48799	adipose_visceral_omentum	GTEx.v10
BRCA1	1.02708	adipose_visceral_omentum	GTEx.v10
BRCA1	0.866702	adipose_visceral_omentum	GTEx.v10
BRCA1	1.2263	adipose_visceral_omentum	GTEx.v10
BRCA1	1.76299	adipose_visceral_omentum	GTEx.v10
BRCA1	1.3083	adipose_visceral_omentum	GTEx.v10
BRCA1	0.448566	adipose_visceral_omentum	GTEx.v10
BRCA1	1.454	adipose_visceral_omentum	GTEx.v10
BRCA1	1.0413	adipose_visceral_omentum	GTEx.v10
BRCA1	0.671531	adipose_visceral_omentum	GTEx.v10
BRCA1	0.696199	adipose_visceral_omentum	GTEx.v10
BRCA1	1.0557	adipose_visceral_omentum	GTEx.v10
BRCA1	1.0356	adipose_visceral_omentum	GTEx.v10
BRCA1	1.55903	adipose_visceral_omentum	GTEx.v10
BRCA1	0.479406	adipose_visceral_omentum	GTEx.v10
BRCA1	0.31081	adipose_visceral_omentum	GTEx.v10
BRCA1	0.732006	adipose_visceral_omentum	GTEx.v10
BRCA1	1.51173	adipose_visceral_omentum	GTEx.v10
BRCA1	1.62486	adipose_visceral_omentum	GTEx.v10
